genome_id	otu	ncbi_id	novelty_category	source_path	source_label	normalized_source_label	matched_gtdb_species_count	matched_gtdb_species	match_decision	assembly_summary_gtdb_species_count	assembly_summary_gtdb_species	assembly_summary_accessions	assembly_summary_decision
RNODE_67_length_1419_cov_2.86686	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_67_length_1419_cov_2.86686.fasta	RNODE 67 length 1419 cov 2.86686	rnode 67 length 1419 cov 2 86686	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_147_length_1816_cov_3.48216	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_147_length_1816_cov_3.48216.fasta	RNODE 147 length 1816 cov 3.48216	rnode 147 length 1816 cov 3 48216	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_134_length_2327_cov_32.11800	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_134_length_2327_cov_32.11800.fasta	RNODE 134 length 2327 cov 32.11800	rnode 134 length 2327 cov 32 11800	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_218_length_1465_cov_7.29868	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_218_length_1465_cov_7.29868.fasta	RNODE 218 length 1465 cov 7.29868	rnode 218 length 1465 cov 7 29868	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_258_length_1627_cov_2.34517	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_258_length_1627_cov_2.34517.fasta	RNODE 258 length 1627 cov 2.34517	rnode 258 length 1627 cov 2 34517	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_339_length_1478_cov_5.31250	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_339_length_1478_cov_5.31250.fasta	RNODE 339 length 1478 cov 5.31250	rnode 339 length 1478 cov 5 31250	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_139_length_3589_cov_11.15335	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_139_length_3589_cov_11.15335.fasta	RNODE 139 length 3589 cov 11.15335	rnode 139 length 3589 cov 11 15335	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_576_length_3043_cov_26.79081	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_576_length_3043_cov_26.79081.fasta	RNODE 576 length 3043 cov 26.79081	rnode 576 length 3043 cov 26 79081	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_324_length_1537_cov_10.20528	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_324_length_1537_cov_10.20528.fasta	RNODE 324 length 1537 cov 10.20528	rnode 324 length 1537 cov 10 20528	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_443_length_1591_cov_6.87251	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_443_length_1591_cov_6.87251.fasta	RNODE 443 length 1591 cov 6.87251	rnode 443 length 1591 cov 6 87251	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_435_length_5602_cov_25.16136	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_435_length_5602_cov_25.16136.fasta	RNODE 435 length 5602 cov 25.16136	rnode 435 length 5602 cov 25 16136	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_114_length_10406_cov_5.47746	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_114_length_10406_cov_5.47746.fasta	RNODE 114 length 10406 cov 5.47746	rnode 114 length 10406 cov 5 47746	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_513_length_2330_cov_8.01964	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_513_length_2330_cov_8.01964.fasta	RNODE 513 length 2330 cov 8.01964	rnode 513 length 2330 cov 8 01964	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_474_length_1569_cov_5.24895	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_474_length_1569_cov_5.24895.fasta	RNODE 474 length 1569 cov 5.24895	rnode 474 length 1569 cov 5 24895	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_393_length_3465_cov_6.98635	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_393_length_3465_cov_6.98635.fasta	RNODE 393 length 3465 cov 6.98635	rnode 393 length 3465 cov 6 98635	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_383_length_2253_cov_7.64097	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_383_length_2253_cov_7.64097.fasta	RNODE 383 length 2253 cov 7.64097	rnode 383 length 2253 cov 7 64097	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_442_length_4465_cov_7.11694	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_442_length_4465_cov_7.11694.fasta	RNODE 442 length 4465 cov 7.11694	rnode 442 length 4465 cov 7 11694	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_291_length_2033_cov_2.59025	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_291_length_2033_cov_2.59025.fasta	RNODE 291 length 2033 cov 2.59025	rnode 291 length 2033 cov 2 59025	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_355_length_1663_cov_6.12066	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_355_length_1663_cov_6.12066.fasta	RNODE 355 length 1663 cov 6.12066	rnode 355 length 1663 cov 6 12066	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_407_length_46658_cov_49.66972	1214906	1214906	virus	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_407_length_46658_cov_49.66972.fasta	RNODE 407 length 46658 cov 49.66972	rnode 407 length 46658 cov 49 66972	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_65_length_5443_cov_3.51540	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_65_length_5443_cov_3.51540.fasta	RNODE 65 length 5443 cov 3.51540	rnode 65 length 5443 cov 3 51540	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_158_length_1640_cov_4.51607	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_158_length_1640_cov_4.51607.fasta	RNODE 158 length 1640 cov 4.51607	rnode 158 length 1640 cov 4 51607	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_308_length_1875_cov_5.96654	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_308_length_1875_cov_5.96654.fasta	RNODE 308 length 1875 cov 5.96654	rnode 308 length 1875 cov 5 96654	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_434_length_14801_cov_23.79494	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_434_length_14801_cov_23.79494.fasta	RNODE 434 length 14801 cov 23.79494	rnode 434 length 14801 cov 23 79494	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_235_length_2608_cov_55.03480	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_235_length_2608_cov_55.03480.fasta	RNODE 235 length 2608 cov 55.03480	rnode 235 length 2608 cov 55 03480	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_521_length_36130_cov_13.94678	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_521_length_36130_cov_13.94678.fasta	RNODE 521 length 36130 cov 13.94678	rnode 521 length 36130 cov 13 94678	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_320_length_4859_cov_4.38495	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_320_length_4859_cov_4.38495.fasta	RNODE 320 length 4859 cov 4.38495	rnode 320 length 4859 cov 4 38495	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_5_length_4125_cov_14.53571	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_5_length_4125_cov_14.53571.fasta	RNODE 5 length 4125 cov 14.53571	rnode 5 length 4125 cov 14 53571	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_243_length_1453_cov_2.63382	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_243_length_1453_cov_2.63382.fasta	RNODE 243 length 1453 cov 2.63382	rnode 243 length 1453 cov 2 63382	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_277_length_1592_cov_15.82548	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_277_length_1592_cov_15.82548.fasta	RNODE 277 length 1592 cov 15.82548	rnode 277 length 1592 cov 15 82548	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_309_length_1659_cov_3.16188	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_309_length_1659_cov_3.16188.fasta	RNODE 309 length 1659 cov 3.16188	rnode 309 length 1659 cov 3 16188	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_444_length_4937_cov_48.00188	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_444_length_4937_cov_48.00188.fasta	RNODE 444 length 4937 cov 48.00188	rnode 444 length 4937 cov 48 00188	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_150_length_1379_cov_3.97642	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_150_length_1379_cov_3.97642.fasta	RNODE 150 length 1379 cov 3.97642	rnode 150 length 1379 cov 3 97642	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_180_length_2647_cov_2.76800	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_180_length_2647_cov_2.76800.fasta	RNODE 180 length 2647 cov 2.76800	rnode 180 length 2647 cov 2 76800	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_31_length_1357_cov_12.09363	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_31_length_1357_cov_12.09363.fasta	RNODE 31 length 1357 cov 12.09363	rnode 31 length 1357 cov 12 09363	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_248_length_5318_cov_4.74604	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_248_length_5318_cov_4.74604.fasta	RNODE 248 length 5318 cov 4.74604	rnode 248 length 5318 cov 4 74604	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_417_length_2670_cov_14.84403	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_417_length_2670_cov_14.84403.fasta	RNODE 417 length 2670 cov 14.84403	rnode 417 length 2670 cov 14 84403	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_367_length_2322_cov_4.57652	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_367_length_2322_cov_4.57652.fasta	RNODE 367 length 2322 cov 4.57652	rnode 367 length 2322 cov 4 57652	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_338_length_1509_cov_4.27236	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_338_length_1509_cov_4.27236.fasta	RNODE 338 length 1509 cov 4.27236	rnode 338 length 1509 cov 4 27236	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_108_length_2015_cov_7.02007	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_108_length_2015_cov_7.02007.fasta	RNODE 108 length 2015 cov 7.02007	rnode 108 length 2015 cov 7 02007	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_279_length_3658_cov_27.56711	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_279_length_3658_cov_27.56711.fasta	RNODE 279 length 3658 cov 27.56711	rnode 279 length 3658 cov 27 56711	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_193_length_1789_cov_7.19864	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_193_length_1789_cov_7.19864.fasta	RNODE 193 length 1789 cov 7.19864	rnode 193 length 1789 cov 7 19864	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_107_length_1496_cov_161.33989	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_107_length_1496_cov_161.33989.fasta	RNODE 107 length 1496 cov 161.33989	rnode 107 length 1496 cov 161 33989	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_91_length_2298_cov_6.78822	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_91_length_2298_cov_6.78822.fasta	RNODE 91 length 2298 cov 6.78822	rnode 91 length 2298 cov 6 78822	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_36_length_1303_cov_4.84934	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_36_length_1303_cov_4.84934.fasta	RNODE 36 length 1303 cov 4.84934	rnode 36 length 1303 cov 4 84934	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_418_length_1505_cov_4.15172	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_418_length_1505_cov_4.15172.fasta	RNODE 418 length 1505 cov 4.15172	rnode 418 length 1505 cov 4 15172	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_462_length_1528_cov_6.07822	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_462_length_1528_cov_6.07822.fasta	RNODE 462 length 1528 cov 6.07822	rnode 462 length 1528 cov 6 07822	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_429_length_2129_cov_51.99106	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_429_length_2129_cov_51.99106.fasta	RNODE 429 length 2129 cov 51.99106	rnode 429 length 2129 cov 51 99106	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_10_length_6468_cov_8.06035	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_10_length_6468_cov_8.06035.fasta	RNODE 10 length 6468 cov 8.06035	rnode 10 length 6468 cov 8 06035	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_440_length_3551_cov_9.74435	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_440_length_3551_cov_9.74435.fasta	RNODE 440 length 3551 cov 9.74435	rnode 440 length 3551 cov 9 74435	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_392_length_2136_cov_7.00284	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_392_length_2136_cov_7.00284.fasta	RNODE 392 length 2136 cov 7.00284	rnode 392 length 2136 cov 7 00284	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_346_length_1757_cov_2.65187	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_346_length_1757_cov_2.65187.fasta	RNODE 346 length 1757 cov 2.65187	rnode 346 length 1757 cov 2 65187	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_563_length_5038_cov_7.26694	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_563_length_5038_cov_7.26694.fasta	RNODE 563 length 5038 cov 7.26694	rnode 563 length 5038 cov 7 26694	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_18_length_1746_cov_2.65719	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_18_length_1746_cov_2.65719.fasta	RNODE 18 length 1746 cov 2.65719	rnode 18 length 1746 cov 2 65719	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_408_length_3585_cov_3.79764	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_408_length_3585_cov_3.79764.fasta	RNODE 408 length 3585 cov 3.79764	rnode 408 length 3585 cov 3 79764	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_100_length_1999_cov_6.33080	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_100_length_1999_cov_6.33080.fasta	RNODE 100 length 1999 cov 6.33080	rnode 100 length 1999 cov 6 33080	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_200_length_4574_cov_2.94178	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_200_length_4574_cov_2.94178.fasta	RNODE 200 length 4574 cov 2.94178	rnode 200 length 4574 cov 2 94178	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_539_length_1827_cov_6.73752	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_539_length_1827_cov_6.73752.fasta	RNODE 539 length 1827 cov 6.73752	rnode 539 length 1827 cov 6 73752	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_263_length_2277_cov_8.44168	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_263_length_2277_cov_8.44168.fasta	RNODE 263 length 2277 cov 8.44168	rnode 263 length 2277 cov 8 44168	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_110_length_1672_cov_10.73939	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_110_length_1672_cov_10.73939.fasta	RNODE 110 length 1672 cov 10.73939	rnode 110 length 1672 cov 10 73939	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_386_length_2437_cov_8.66377	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_386_length_2437_cov_8.66377.fasta	RNODE 386 length 2437 cov 8.66377	rnode 386 length 2437 cov 8 66377	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_368_length_1901_cov_5.06386	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_368_length_1901_cov_5.06386.fasta	RNODE 368 length 1901 cov 5.06386	rnode 368 length 1901 cov 5 06386	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_491_length_3124_cov_17.57383	45202	45202	plasmid	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_491_length_3124_cov_17.57383.fasta	RNODE 491 length 3124 cov 17.57383	rnode 491 length 3124 cov 17 57383	0		no_exact_source_name_match	0			assembly_summary_no_match
RNODE_229_length_2135_cov_3.06673	32644	32644	unknown	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/RNODE_229_length_2135_cov_3.06673.fasta	RNODE 229 length 2135 cov 3.06673	rnode 229 length 2135 cov 3 06673	0		no_exact_source_name_match	0			assembly_summary_no_match
