panel	sample	gtdb_species	is_truth_species	calibrated_probability	calibrated_abundance	reported_ani	max_xny	max_breadth	max_real_min_af	max_zip_af	max_mean_depth	max_depth_cv	profile
hmp_airskin_gtdb_source_abundance	25	s__Pseudonocardia sp001698125	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Aedoeadaptatus urinae	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Parvivirga sp001950395	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__UBA6019 sp002427995	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__PLanc-01 sp002327785	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__MVCS01 sp002049885	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Jannaschia sp025141175	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Solincola_B daggyaiensis	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Orbus wheelerorum	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Amphirhobacter sp965222035	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__JBICIG01 sp043101605	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Rhodopirellula sp000346425	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Arthrobacter_D sp001422665	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Limosilactobacillus sp011958095	False	0.3965007425278795	0.0015456583620959	1.0	578.0	0.167931	0.578	1.0	1.001895	29.922685	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Stutzerimonas stutzeri_AF	False	0.3890424271654098	0.0116168635653078	0.823346	79.0	0.020403	0.079	1.0	0.154509	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Levilactobacillus zymae_A	False	0.3860906092400719	0.0241978154531732	0.817362	57.0	0.017988	0.057	0.023642	0.282142	14.873541	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Stenotrophomonas sp913775725	False	0.3535296454102419	0.0101018646550549	0.874298	377.0	0.062857	0.377	1.0	0.412185	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Staphylococcus aureus	True	0.9923584383641632	0.4383429447488456	0.991422	997.0	0.828017	0.997	0.828017	13.116515	12.629087	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Staphylococcus epidermidis	True	0.9848460955079968	0.0451619062956624	1.0	950.0	0.891004	0.95	1.0	1.632065	31.606961	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Propionibacterium freudenreichii	True	0.9617223703188938	0.0385214611298822	1.0	848.0	0.793788	0.848	1.0	1.392092	0.790883	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Streptococcus agalactiae	False	0.9580893889622156	0.0125092944728486	1.0	459.0	0.427103	0.459	1.0	0.452062	1.248593	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Acinetobacter albensis	True	0.9478724802904206	0.0324733622487276	0.993661	660.0	0.600815	0.66	0.869833	1.020771	0.944305	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Staphylococcus warneri	True	0.8413347737999278	0.0373245245759956	1.0	928.0	0.775226	0.928	1.0	1.348837	0.83491	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Micrococcus luteus	True	0.8270788036845812	0.0382378822186759	1.0	1000.0	0.795747	1.0	1.0	1.381844	14.106736	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Staphylococcus coagulans	True	0.825382739741856	0.0767897077515418	0.99182	942.0	0.783219	0.942	0.835297	2.317977	0.881557	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Nocardioides simplex	True	0.8179196846414857	0.038023482393927	1.0	1000.0	0.799477	1.0	1.0	1.374096	31.606961	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Streptococcus pneumoniae	True	0.6306750463225802	0.052964313453194	0.94405	851.0	0.248959	0.851	1.0	0.558952	31.606961	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Phocaeicola dorei	True	0.508341289195697	0.0225541808413721	1.0	748.0	0.47682	0.748	1.0	0.815065	31.606961	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Streptococcus dysgalactiae	True	0.3738207331503658	0.0753701176967924	0.967006	538.0	0.452148	0.538	0.483907	1.318033	1.400378	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Streptococcus suis	True	0.3050402470669683	0.0304809792976312	0.950071	621.0	0.222582	0.621	1.0	0.367235	20.90494	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Staphylococcus schleiferi	False	0.2070855302915151	0.0569971677726673	0.948437	451.0	0.280621	0.451	0.321623	0.662469	3.012029	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_airskin_gtdb_source_abundance	28	s__Phocaeicola sp019414665	False	0.0070467015331292	0.0042486751022353	1.0	222.0	0.092456	0.222	1.0	0.153539	31.606961	/tmp/minco_current_code_hmp_airskin28_20260627/minco_sample28_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Clostridium botulinum_A	True	0.99452793856194	0.0774307501836816	1.0	1000.0	0.796403	1.0	1.0	32.553725	22.338308	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Coraliomargarita akajimensis	True	0.9884374085919831	0.0885389205792633	1.0	1000.0	0.991027	1.0	1.0	46.732297	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Odoribacter splanchnicus	True	0.987583707704694	0.0053087168934339	1.0	961.0	0.864138	0.961	1.0	2.802028	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Clostridium_I pasteurianum	True	0.9866768010088696	0.0144905201039968	1.0	998.0	0.971222	0.998	1.0	7.431772	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Thermoclostridium stercorarium	True	0.9728564671724986	0.0631292360847626	1.0	1000.0	0.983711	1.0	1.0	32.777888	0.30244	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Berryella intestinalis	True	0.9658831043365004	0.0141387792459533	1.0	999.0	0.943469	0.999	1.0	7.044852	0.470889	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Alistipes finegoldii	True	0.9647146728478846	0.0029306484698135	1.0	811.0	0.578191	0.811	1.0	1.136315	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Nitratidesulfovibrio vulgaris	True	0.9646750875025656	0.0115409449526097	1.0	995.0	0.97104	0.995	1.0	5.928504	0.436613	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Petrimonas mucosa	True	0.9638784182059624	0.0060148144705032	1.0	958.0	0.895109	0.958	1.0	2.965704	0.800302	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Roseburia hominis	True	0.9616411195735934	0.0858605616189717	1.0	1000.0	0.70765	1.0	1.0	32.069718	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Clostridium saccharobutylicum	True	0.9609088312208508	0.0049991853435574	1.0	925.0	0.889083	0.925	1.0	2.52652	0.725463	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Desulfitobacterium dichloroeliminans	True	0.9603737293831124	0.0030026980442665	1.0	779.0	0.733363	0.779	1.0	1.461949	0.857844	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Dwaynesavagella sp000270205	True	0.9591815237846736	0.0029432554765386	1.0	779.0	0.765979	0.779	1.0	1.50914	0.980752	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Bordetella_C flabilis	True	0.9584876140602197	0.0029925562128162	1.0	772.0	0.721624	0.772	1.0	1.435675	0.949109	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Bifidobacterium scardovii	True	0.9551588389384486	0.003220468755557	1.0	808.0	0.730171	0.808	1.0	1.518638	0.877633	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Bifidobacterium bifidum	True	0.9531446372514214	0.0051760682634503	1.0	768.0	0.672798	0.768	1.0	1.966061	0.913727	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Clostridium butyricum	True	0.9492559585297904	0.0461325444288398	0.988596	799.0	0.762451	0.799	0.778103	18.565312	14.798649	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Coriobacterium glomerans	True	0.9469415764411628	0.0003943928003415	1.0	191.0	0.188667	0.191	1.0	0.208167	2.210257	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Desulfocurvibacter africanus	True	0.9465982014929876	0.0026986191118775	1.0	499.0	0.471508	0.499	1.0	0.884456	1.273141	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Haemophilus_B ducreyi	True	0.94520170445015	0.002713244693824	1.0	524.0	0.506476	0.524	1.0	0.952876	1.245748	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Bordetella holmesii	True	0.9315262585798236	0.0095706376190748	1.0	949.0	0.899045	0.949	1.0	4.57081	3.145025	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Taylorella equigenitalis	True	0.92833805179461	0.0035450681334194	1.0	765.0	0.757867	0.765	1.0	1.676112	3.306109	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Butyrivibrio hungatei	True	0.9219424281920414	0.0028979458693723	1.0	433.0	0.363162	0.433	1.0	0.709095	20.62863	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Megasphaera elsdenii	True	0.909742079469579	0.0061050814258109	1.0	595.0	0.446342	0.595	1.0	1.497986	5.070396	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Bordetella pertussis	True	0.8586634704042342	0.3300731321650927	0.982736	1000.0	0.802881	1.0	0.802881	139.87634	0.737542	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Bordetella pseudohinzii	True	0.8441133561240303	0.0385769786141944	1.0	1000.0	0.833398	1.0	1.0	16.969286	0.733733	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Clostridium_G tetani	True	0.8395853573230152	0.00291612753229	1.0	434.0	0.404649	0.434	1.0	0.792964	1.530938	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Bordetella_A petrii	True	0.8108691471741719	0.1209081604062876	0.99223	1000.0	0.827834	1.0	0.842873	52.830142	9.949874	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Clostridium cagae	True	0.7923728184670665	0.0131330628939598	1.0	809.0	0.564539	0.809	1.0	3.917124	1.31576	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Bacteroides thetaiotaomicron	True	0.5048439565956734	0.0015229594114579	1.0	784.0	0.416726	0.784	1.0	0.803843	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Achromobacter ruhlandii	False	0.4987520258967551	0.0095366069089301	0.999477	611.0	0.322652	0.611	0.98855	1.634745	2.052923	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Alistipes sp047233565	False	0.4721996113460343	0.000573693774265	1.0	238.0	0.152763	0.238	1.0	0.302805	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Prevotella intermedia	True	0.4431442786663392	0.0142519100396405	0.963549	514.0	0.427527	0.514	0.448466	3.217771	1.589931	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	0	s__Haemophilus influenzae	True	0.4045171747873772	0.0027317094721448	1.0	615.0	0.22697	0.615	1.0	0.428619	14.106736	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Clostridioides difficile	True	0.9920954515528876	0.0149822421117594	1.0	1000.0	0.749379	1.0	1.0	1.227075	11.610447	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Ornithobacterium rhinotracheale	True	0.9885605925190316	0.0105433251643986	1.0	957.0	0.800872	0.957	1.0	0.863519	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Marinilactibacillus piezotolerans	True	0.9859149237763224	0.012775335230191	1.0	784.0	0.716981	0.784	1.0	1.046325	9.979565	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Filifactor alocis	True	0.9848942370371504	0.0114762332368743	1.0	920.0	0.870182	0.92	1.0	0.939926	31.606961	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Pasteurella multocida	True	0.9840113706436736	0.0251899220746404	1.0	976.0	0.894114	0.976	1.0	2.063104	8.940514	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Selenomonas_A lactilytica	True	0.9823655150523324	0.0113684580388461	1.0	967.0	0.872747	0.967	1.0	0.931099	23.549003	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Aggregatibacter actinomycetemcomitans	True	0.9736649232404556	0.0066548101828149	1.0	635.0	0.478935	0.635	1.0	0.545042	9.246902	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Streptococcus equi	True	0.9690786679482658	0.0070822358492218	1.0	547.0	0.525252	0.547	1.0	0.580049	1.0675	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
hmp_gastrooral_gtdb_source_abundance	6	s__Streptococcus parauberis	True	0.9669383696874464	0.0092811087350609	1.0	721.0	0.689821	0.721	1.0	0.760141	0.761723	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv
