sample	ncbi_species_taxid	truth_name	abundance_pct_all	transfer_method	gtdb_species	taxid_gtdb_species_count	binomial_gtdb_species_count
8	82654	Pseudanabaena sp. PCC 7367	0.0128	unique_taxid	s__Thalassoporum mexicanum	1	0
8	83171	Methanocaldococcus fervens	0.0128	unique_taxid	s__Methanocaldococcus fervens	1	1
8	84156	Archaeoglobus profundus	0.0321	unique_taxid	s__Archaeoglobus_B profundus	1	0
8	84588	Synechococcus sp. WH 8102	0.0192	unique_taxid	s__Parasynechococcus marisnigri	1	0
8	84980	Desulfotalea psychrophila	0.2373	unique_taxid	s__Desulfotalea psychrophila	1	1
8	859653	alpha proteobacterium HIMB5	0.0641	unique_taxid	s__Pelagibacter sp000299095	1	0
8	86304	Saccharophagus degradans	0.0192	unique_taxid	s__Saccharophagus degradans	1	1
8	873	Desulfovibrio africanus	0.077	unique_taxid	s__Desulfocurvibacter africanus	1	0
8	876	Desulfovibrio desulfuricans	0.0385	unique_gtdb_binomial	s__Desulfovibrio desulfuricans	8	1
8	879567	Desulfovibrio piezophilus	0.0385	unique_taxid	s__Pseudodesulfovibrio piezophilus	1	0
8	880	Desulfovibrio salexigens	0.1475	unique_taxid	s__Maridesulfovibrio salexigens	1	0
8	89184	Ruegeria pomeroyi	0.0321	ambiguous_taxid		2	0
8	897	Desulfococcus multivorans	0.1539	unique_taxid	s__Desulfococcus multivorans	1	1
8	90736	Moritella marina	0.0136	unique_taxid	s__Moritella marina	1	1
8	911045	Pseudovibrio sp. FO-BEG1	0.0184	unique_taxid	s__Pseudovibrio sp000156235	1	0
8	914150	Kangiella geojedonensis	0.0449	unique_taxid	s__Kangiella geojedonensis	1	1
8	936476	Marinomonas posidonica	0.4875	unique_gtdb_binomial	s__Marinomonas posidonica	2	1
8	94122	Shewanella sp. ANA-3	0.3464	unique_taxid	s__Shewanella sp029835735	1	0
8	959	Bdellovibrio bacteriovorus	0.0449	unique_gtdb_binomial	s__Bdellovibrio bacteriovorus	14	1
8	96345	Flavobacterium psychrophilum	0.0786	unique_gtdb_binomial	s__Flavobacterium psychrophilum	38	1
8	97084	Halobacteriovorax marinus	0.0385	unique_gtdb_binomial	s__Halobacteriovorax marinus	2	1
8	971279	Palaeococcus pacificus	0.372	unique_taxid	s__Palaeococcus pacificus	1	1
8	979	Cellulophaga lytica	0.0577	unique_gtdb_binomial	s__Cellulophaga lytica	2	1
8	983544	Lacinutrix sp. 5H-3-7-4	0.109	unique_taxid	s__Lacinutrix sp000211855	1	0
8	983545	Glaciecola sp. 4H-3-7+YE-5	0.0513	unique_taxid	s__Paraglaciecola chathamensis	1	0
8	983548	Dokdonia sp. 4H-3-7-5	0.0778	unique_taxid	s__Dokdonia sp000212355	1	0
8	99286	Flavobacterium frigidarium	0.0385	unique_taxid	s__Flavobacterium frigidarium	1	1
8	999	Bernardetia litoralis	0.0257	unique_taxid	s__Bernardetia litoralis	1	1
9	1006	Marivirga tractuosa	0.0607	unique_gtdb_binomial	s__Marivirga tractuosa	2	1
9	1007084	Candidatus Nitrosoarchaeum limnia	0.364	unique_taxid	s__Nitrosarchaeum limnae	1	0
9	1007105	Pusillimonas sp. T7-7	0.0728	unique_taxid	s__Pusillimonas_C sp000209655	1	0
9	100716	Chloroherpeton thalassium	0.1577	unique_gtdb_binomial	s__Chloroherpeton thalassium	3	1
9	1008	Saprospira grandis	0.0728	unique_gtdb_binomial	s__Saprospira grandis	3	1
9	1008460	Pyrococcus yayanosii	0.0121	unique_taxid	s__Pyrococcus yayanosii	1	1
9	104	Cyclobacterium marinum	0.0364	unique_taxid	s__Cyclobacterium marinum	1	1
9	1042877	Thermococcus sp. 4557	0.0243	unique_taxid	s__Thermococcus sp000221185	1	0
9	1076588	Thiolapillus brandeum	0.0849	unique_gtdb_binomial	s__Thiolapillus brandeum	2	1
9	1096	Chlorobium phaeobacteroides	0.1334	unique_gtdb_binomial	s__Chlorobium phaeobacteroides	2	1
9	1112209	Psychrobacter sp. PAMC 21119	0.0364	unique_taxid	s__Psychrobacter glaciei	1	0
9	111501	Muricauda ruestringensis	0.0243	ambiguous_taxid		2	0
9	1116375	Vibrio sp. EJY3	0.0121	unique_taxid	s__Vibrio natriegens	1	0
9	1124597	Magnetococcus marinus	0.0364	unique_taxid	s__Magnetococcus marinus	1	1
9	113653	Geoglobus ahangari	0.0121	unique_taxid	s__Geoglobus ahangari	1	1
9	1144748	Kangiella sediminilitoris	0.0121	unique_taxid	s__Kangiella sediminilitoris	1	1
9	1150389	Flavobacteriaceae bacterium UJ101	0.0728	unique_taxid	s__UJ101 sp001880285	1	0
9	1155739	Moorea producens	0.0243	ambiguous_taxid		2	0
9	1168034	Draconibacterium orientale	0.1456	unique_gtdb_binomial	s__Draconibacterium orientale	17	1
9	1183377	Pyrococcus sp. ST04	0.0121	unique_taxid	s__Pyrococcus sp000263735	1	0
9	1188228	Gloeomargarita lithophora	0.0243	unique_taxid	s__Gloeomargarita lithophora	1	1
9	1191459	Flammeovirga sp. MY04	0.4367	unique_taxid	s__Flammeovirga yaeyamensis	1	0
9	119864	Marinomonas mediterranea	0.1213	unique_taxid	s__Marinomonas mediterranea	1	1
9	120576	Brucella pinnipedialis	0.0243	unique_taxid	s__Brucella melitensis	1	0
9	120577	Brucella ceti	0.0121	unique_taxid	s__Brucella melitensis	1	0
9	1206	Trichodesmium erythraeum	0.0485	unique_taxid	s__Trichodesmium erythraeum	1	1
9	1217908	Octadecabacter antarcticus	0.0121	unique_taxid	s__Octadecabacter antarcticus	1	1
9	1219	Prochlorococcus marinus	0.0728	ambiguous_taxid		55	0
9	1229	Nitrosococcus oceani	0.1456	unique_taxid	s__Nitrosococcus oceani	1	1
9	1229909	Candidatus Nitrosopumilus sediminis	0.0849	unique_taxid	s__Nitrosopumilus sediminis	1	0
9	1238	Piscirickettsia salmonis	0.1456	unique_gtdb_binomial	s__Piscirickettsia salmonis	2	1
9	1239415	Dokdonia sp. PRO95	0.0209	unique_taxid	s__Dokdonia sp000355805	1	0
9	1246	Leuconostoc lactis	0.0121	unique_gtdb_binomial	s__Leuconostoc lactis	2	1
9	1250153	Maribacter sp. MAR_2009_60	0.0607	unmapped		0	0
9	1250205	Gramella sp. MAR_2010_147	0.0016	unique_taxid	s__Christiangramia sp900105135	1	0
9	1263979	Candidatus Endolissoclinum faulkneri	0.3969	ambiguous_taxid		2	0
9	126740	Thermotoga sp. RQ2	0.0485	unique_taxid	s__Thermotoga maritima	1	0
9	1270	Micrococcus luteus	0.0121	unique_gtdb_binomial	s__Micrococcus luteus	5	1
9	1280380	Synechococcus sp. KORDI-100	0.0243	unique_taxid	s__Parasynechococcus sp000737535	1	0
9	1288970	Magnetospira sp. QH-2	0.0692	unique_taxid	s__Magnetospira sp000968135	1	0
9	1292	Staphylococcus warneri	0.5581	unique_gtdb_binomial	s__Staphylococcus warneri	4	1
9	1295392	Photobacterium gaetbulicola	0.0243	unique_taxid	s__Photobacterium gaetbulicola	1	1
9	1298608	Psychrobacter sp. JCM 18900	0.643	unique_taxid	s__Psychrobacter sp000586415	1	0
9	1301915	Methanocaldococcus bathoardescens	0.0121	unique_taxid	s__Methanocaldococcus bathoardescens	1	1
9	1307761	Salinispira pacifica	0.0121	unique_taxid	s__Salinispira pacifica	1	1
9	1311	Streptococcus agalactiae	0.0121	unique_gtdb_binomial	s__Streptococcus agalactiae	3	1
9	1329899	Cycloclasticus zancles	0.7279	unique_taxid	s__Cycloclasticus pugetii	1	0
9	1330330	Kosmotoga pacifica	0.0364	unique_taxid	s__Kosmotoga_B pacifica	1	0
9	133539	Nitrosococcus halophilus	1.3588	unique_taxid	s__Nitrosococcus halophilus	1	1
9	1335746	Spiribacter salinus	0.8492	unique_taxid	s__Spiribacter salinus	1	1
9	1335757	Spiribacter curvatus	2.3293	unique_taxid	s__Spiribacter curvatus	1	1
9	1336795	Formosa sp. Hel3_A1_48	0.0173	ambiguous_taxid		2	0
9	1336802	Nonlabens sp. Hel1_33_55	0.0364	unique_taxid	s__Nonlabens sp900101765	1	0
9	1346	Streptococcus iniae	0.0971	unique_taxid	s__Streptococcus iniae	1	1
9	1348	Streptococcus parauberis	0.0121	unique_taxid	s__Streptococcus parauberis	1	1
9	1363	Lactococcus garvieae	0.0243	unique_gtdb_binomial	s__Lactococcus garvieae	6	1
9	1374	Planococcus kocurii	0.0121	unique_taxid	s__Planococcus kocurii	1	1
9	13773	Pyrobaculum aerophilum	0.0364	unique_taxid	s__Pyrobaculum aerophilum	1	1
9	1380358	Halomonas sp. 23_GOM-1509m	0.0827	unique_taxid	s__Vreelandella titanicae	1	0
9	1384459	Methyloceanibacter caenitepidi	0.1941	unique_taxid	s__Methyloceanibacter caenitepidi	1	1
9	1397108	Celeribacter marinus	0.0243	unique_gtdb_binomial	s__Celeribacter marinus	2	1
9	1408	Bacillus pumilus	0.0364	unique_gtdb_binomial	s__Bacillus pumilus	10	1
9	1420916	Marinobacter similis	0.0971	unique_taxid	s__Marinobacter similis	1	1
9	1427356	Hyphomicrobium nitrativorans	0.1577	unique_taxid	s__Hyphomicrobium_C nitrativorans	1	0
9	1434100	Methanosarcina sp. MTP4	0.0485	unique_taxid	s__MTP4 sp000970045	1	0
9	1491	Clostridium botulinum	0.0607	ambiguous_taxid		13	0
9	1505907	Thermococcus eurythermalis	0.0121	unique_taxid	s__Thermococcus eurythermalis	1	1
9	1510	[Clostridium] stercorarium	0.0121	unique_taxid	s__Thermoclostridium stercorarium	1	0
9	1515	Ruminiclostridium thermocellum	0.0243	unique_taxid	s__Hungateiclostridium thermocellum	1	0
9	1526571	Lacimicrobium alkaliphilum	0.0121	unique_gtdb_binomial	s__Lacimicrobium alkaliphilum	2	1
9	154	Spirochaeta thermophila	0.1577	ambiguous_taxid		2	0
9	1541959	Candidatus Izimaplasma sp. HR1	0.1213	unique_taxid	s__Xianfuyuplasma sp000755705	1	0
9	1543721	Sedimenticola thiotaurini	0.0243	unique_gtdb_binomial	s__Sedimenticola thiotaurini	3	1
9	1547445	Francisella sp. FSC1006	0.0364	unmapped		0	0
9	1555194	Formosa haliotis	0.0485	unique_taxid	s__Formosa haliotis	1	1
9	1564114	Rhodococcus sp. B7740	0.0364	unique_taxid	s__Rhodococcoides sp000954115	1	0
9	158080	Chromohalobacter salexigens	0.0243	unique_taxid	s__Chromohalobacter moromii	1	0
9	158327	Hahella chejuensis	0.1213	unique_taxid	s__Hahella chejuensis	1	1
9	159346	Roseibacterium elongatum	0.1065	unique_taxid	s__Roseibacterium elongatum	1	1
9	160232	Nanoarchaeum equitans	0.0607	unique_taxid	s__Nanoarchaeum equitans	1	1
9	1608628	Candidatus Filomicrobium marinum	0.0121	unique_taxid	s__Filomicrobium insigne	1	0
9	1612552	Actinoalloteichus sp. ADI127-7	0.0121	unique_taxid	s__Actinoalloteichus_A fjordicus	1	0
9	161360	Planococcus antarcticus	0.0243	unique_taxid	s__Planococcus antarcticus	1	1
9	161895	Corynebacterium phocae	0.1577	unique_taxid	s__Corynebacterium phocae	1	1
9	1644130	Maribacter sp. 1_2014MBL_MicDiv	0.0364	unique_taxid	s__Maribacter dokdonensis	1	0
9	1670800	Mesorhizobium sp. B7	0.0121	unique_taxid	s__Aquibium oceanicum	1	0
9	168697	Salinispora arenicola	0.0276	unique_taxid	s__Micromonospora arenicola	1	0
9	1699311	Pseudomonas sp. P1.31	0.0364	unique_taxid	s__Aquipseudomonas rustica	1	0
9	1705394	Candidatus Thioglobus autotrophicus	0.0121	ambiguous_taxid		3	0
9	171437	Tistrella mobilis	0.052	unique_gtdb_binomial	s__Tistrella mobilis	2	1
9	171695	Thermodesulfatator indicus	0.0121	unique_taxid	s__Thermodesulfatator indicus	1	1
9	1736674	Algibacter alginolytica	0.0364	unique_taxid	s__Pseudalgibacter alginicilyticus	1	0
9	1737403	Nanohaloarchaea archaeon SG9	0.0364	unique_taxid	s__JBDGSM01 sp001761425	1	0
9	1763538	Paenibacillus sp. LPB0068	0.0121	unique_taxid	s__Paenibacillus_AQ crassostreae	1	0
9	1774273	Polaribacter vadi	0.0243	unique_gtdb_binomial	s__Polaribacter vadi	2	1
9	1790137	Wenyingzhuangia fucanilytica	0.2264	unique_taxid	s__Wenyingzhuangia fucanilytica	1	1
9	1792508	Yangia sp. CCB-MM3	0.0243	unique_taxid	s__Salipiger sp001687105	1	0
9	1816218	Colwellia sp. PAMC 20917	0.0364	unique_taxid	s__Colwellia_A sp001767295	1	0
9	1821621	Marinobacterium sp. ST58-10	0.0129	unique_taxid	s__Marinobacterium_A aestuarii	1	0
9	1833	Rhodococcus erythropolis	0.0121	ambiguous_taxid		5	0
9	1850250	Rhodobacter sp. LPB0142	0.005	unique_taxid	s__Rhodobacter xanthinilyticus	1	0
9	1850252	Tenacibaculum sp. LPB0136	0.0243	unique_taxid	s__Polaribacter todarodis	1	0
9	187137	Oceanithermus profundus	0.0243	unique_gtdb_binomial	s__Oceanithermus profundus	2	1
9	187145	Caldithrix abyssi	0.0607	unique_gtdb_binomial	s__Caldithrix abyssi	4	1
9	187493	Thalassolituus oleivorans	0.3632	unique_gtdb_binomial	s__Thalassolituus oleivorans	2	1
9	187878	Thermococcus gammatolerans	0.0243	unique_taxid	s__Thermococcus gammatolerans	1	1
9	1881061	Stappia sp. ES.058	0.0121	unique_taxid	s__Stappia sp900105595	1	0
9	1885919	Brucella sp. 141012304	0.0243	unmapped		0	0
9	1897729	Halomonas aestuarii	0.0364	unique_taxid	s__Halomonas aestuarii	1	1
9	19	Pelobacter carbinolicus	0.1058	unique_taxid	s__Syntrophotalea carbinolica	1	0
9	190893	Vibrio coralliilyticus	0.3518	unique_gtdb_binomial	s__Vibrio coralliilyticus	2	1
9	191026	Desulfovibrio hydrothermalis	0.2426	unique_taxid	s__Maridesulfovibrio hydrothermalis	1	0
9	1917485	Sulfitobacter sp. AM1-D1	0.0364	unique_taxid	s__Sulfitobacter alexandrii	1	0
9	1920883	Donghicola sp. JLT3646	0.0026	unique_taxid	s__Marivivens geojensis	1	0
9	192421	Planococcus maritimus	0.0121	unique_gtdb_binomial	s__Planococcus maritimus	6	1
9	192843	Rhodoferax ferrireducens	0.0121	unique_gtdb_binomial	s__Rhodoferax ferrireducens	5	1
9	201	Campylobacter lari	0.0121	ambiguous_taxid		6	0
9	205844	Novosphingobium pentaromativorans	0.0121	unique_gtdb_binomial	s__Novosphingobium pentaromativorans	2	1
9	208216	Parvularcula bermudensis	0.0243	unique_taxid	s__Parvularcula bermudensis	1	1
9	212663	Vibrio tasmaniensis	0.0243	unique_gtdb_binomial	s__Vibrio tasmaniensis	4	1
9	215813	Dinoroseobacter shibae	0.0485	unique_taxid	s__Dinoroseobacter shibae	1	1
9	2177	Methanohalophilus halophilus	0.0485	unique_taxid	s__Methanohalophilus halophilus	1	1
9	2190	Methanocaldococcus jannaschii	0.0121	unique_taxid	s__Methanocaldococcus jannaschii	1	1
9	221822	Phaeobacter inhibens	0.0243	unique_taxid	s__Phaeobacter inhibens	1	1
9	2234	Archaeoglobus fulgidus	0.1456	unique_taxid	s__Archaeoglobus fulgidus	1	1
9	2261	Pyrococcus furiosus	0.0121	unique_taxid	s__Pyrococcus furiosus	1	1
9	228	Pseudoalteromonas haloplanktis	0.0849	unique_gtdb_binomial	s__Pseudoalteromonas haloplanktis	3	1
9	2280	Staphylothermus marinus	0.0364	unique_taxid	s__Staphylothermus marinus	1	1
9	228745	Thermovibrio ammonificans	0.0243	unique_taxid	s__Thermovibrio ammonificans	1	1
9	2296	Desulfobacterium autotrophicum	0.3154	ambiguous_taxid		2	0
9	229980	Aeropyrum camini	0.0607	unique_taxid	s__Aeropyrum camini	1	1
9	2336	Thermotoga maritima	0.0243	unique_taxid	s__Thermotoga maritima	1	1
9	2352	Flexistipes sinusarabici	0.0121	unique_taxid	s__Flexistipes sinusarabici	1	1
9	2426	Teredinibacter turnerae	0.0485	unique_gtdb_binomial	s__Teredinibacter turnerae	2	1
9	2434	Roseobacter denitrificans	0.0364	unique_taxid	s__Roseobacter denitrificans	1	1
9	252307	Robiginitalea biformata	0.0121	unique_gtdb_binomial	s__Robiginitalea biformata	2	1
9	253245	Owenweeksia hongkongensis	0.0607	unique_gtdb_binomial	s__Owenweeksia hongkongensis	4	1
9	261964	Kangiella koreensis	0.0121	unique_taxid	s__Kangiella koreensis	1	1
9	271097	Shewanella sediminis	0.0121	unique_taxid	s__Shewanella sediminis	1	1
9	271098	Shewanella halifaxensis	0.0728	unique_gtdb_binomial	s__Shewanella halifaxensis	2	1
9	2724	Hirschia baltica	0.0119	unique_taxid	s__Hirschia baltica	1	1
9	2743	Marinobacter hydrocarbonoclasticus	0.0258	ambiguous_taxid		4	0
9	2746	Halomonas elongata	0.0022	unique_gtdb_binomial	s__Halomonas elongata	2	1
9	28108	Alteromonas macleodii	0.4508	unique_gtdb_binomial	s__Alteromonas macleodii	13	1
9	28173	Vibrio nigripulchritudo	0.0121	unique_taxid	s__Vibrio nigripulchritudo	1	1
9	28223	Desulfobacula toluolica	0.1334	unique_taxid	s__Desulfobacula toluolica	1	1
9	28229	Colwellia psychrerythraea	0.2184	ambiguous_taxid		4	0
9	29292	Pyrococcus abyssi	0.0485	unique_taxid	s__Pyrococcus abyssi	1	1
9	293091	Haloquadratum walsbyi	0.0121	unique_gtdb_binomial	s__Haloquadratum walsbyi	3	1
9	294	Pseudomonas fluorescens	0.0243	ambiguous_taxid		124	0
9	29486	Yersinia ruckeri	0.0121	unique_taxid	s__Yersinia ruckeri	1	1
9	29494	Vibrio furnissii	0.0121	unique_taxid	s__Vibrio furnissii	1	1
9	29498	Vibrio tubiashii	0.1698	unique_gtdb_binomial	s__Vibrio tubiashii	3	1
9	29542	Pelobacter acetylenicus	1.9202	unique_taxid	s__Syntrophotalea acetylenica	1	0
9	29549	Rhodothermus marinus	0.0607	unique_gtdb_binomial	s__Rhodothermus marinus	2	1
9	300231	Glaciecola nitratireducens	0.0485	unique_taxid	s__Glaciecola nitratireducens	1	1
9	307121	Micromonospora krabiensis	0.0088	unique_taxid	s__Micromonospora krabiensis	1	1
9	313588	Croceibacter atlanticus	0.0226	unique_taxid	s__Croceibacter atlanticus	1	1
9	313598	Polaribacter sp. MED152	0.0971	unique_taxid	s__Polaribacter sp000152945	1	0
9	314275	Alteromonas mediterranea	2.1011	unique_taxid	s__Alteromonas mediterranea	1	1
9	314282	Psychromonas sp. CNPT3	0.0364	unique_taxid	s__Psychromonas sp000153405	1	0
9	316	Pseudomonas stutzeri	0.0364	ambiguous_taxid		51	0
9	316278	Synechococcus sp. RCC307	0.0364	unique_taxid	s__RCC307 sp000063525	1	0
9	316279	Synechococcus sp. CC9902	0.0607	ambiguous_taxid		2	0
9	32051	Synechococcus sp. WH 7803	0.0364	unique_taxid	s__Synechococcus_C sp000063505	1	0
9	324767	Bacillus infantis	0.0728	ambiguous_taxid		5	0
9	326544	Paraglaciecola psychrophila	0.0227	unique_gtdb_binomial	s__Paraglaciecola psychrophila	2	1
9	328515	Nonlabens dokdonensis	0.0485	unique_gtdb_binomial	s__Nonlabens dokdonensis	2	1
9	336261	Thermovirga lienii	0.0485	unique_taxid	s__Thermovirga lienii	1	1
9	342949	Pyrococcus sp. NA2	0.1213	unique_taxid	s__Pyrococcus sp000211475	1	0
9	349106	Psychrobacter sp. PRwf-1	0.0121	unmapped		0	0
9	351091	Oscillibacter valericigenes	0.0121	unique_gtdb_binomial	s__Oscillibacter valericigenes	8	1
9	35746	Haloferax gibbonsii	0.0121	unique_taxid	s__Haloferax gibbonsii	1	1
9	357794	Psychromonas ingrahamii	0.0485	unique_taxid	s__Psychromonas ingrahamii	1	1
9	35806	Rhodovulum sulfidophilum	0.0364	unique_gtdb_binomial	s__Rhodovulum sulfidophilum	3	1
9	359303	Shewanella loihica	0.0121	unique_taxid	s__Shewanella loihica	1	1
9	364197	Pseudomonas pohangensis	0.0243	unique_taxid	s__Aquipseudomonas pohangensis	1	0
9	38027	Methanosarcina siciliae	0.1577	unique_taxid	s__Methanosarcina siciliae	1	1
9	387092	Nitratiruptor sp. SB155-2	0.0121	unique_taxid	s__Nitratiruptor sp000010325	1	0
9	387093	Sulfurovum sp. NBC37-1	0.5338	unique_taxid	s__Sulfurovum sp000010345	1	0
9	39152	Methanococcus maripaludis	0.0121	unique_gtdb_binomial	s__Methanococcus maripaludis	3	1
9	39766	Sulfurimonas denitrificans	0.0485	unique_taxid	s__Sulfurimonas denitrificans	1	1
9	398743	Zunongwangia profunda	0.0485	unique_taxid	s__Zunongwangia profunda	1	1
9	39960	Erythrobacter litoralis	0.2912	unique_gtdb_binomial	s__Erythrobacter litoralis	3	1
9	400668	Marinomonas sp. MWYL1	0.0607	unmapped		0	0
9	40214	Acinetobacter johnsonii	0.0121	unique_gtdb_binomial	s__Acinetobacter johnsonii	4	1
9	40269	Aliivibrio salmonicida	0.5338	unique_taxid	s__Aliivibrio salmonicida	1	1
9	404011	Shewanella piezotolerans	0.0728	unique_taxid	s__Shewanella piezotolerans	1	1
9	411153	Gramella forsetii	0.0485	unique_taxid	s__Christiangramia forsetii	1	0
9	414778	Planococcus donghaensis	0.182	unique_gtdb_binomial	s__Planococcus donghaensis	3	1
9	421	Methylomonas methanica	0.1577	unique_gtdb_binomial	s__Methylomonas methanica	3	1
9	42443	Roseobacter litoralis	0.0243	unique_taxid	s__Roseobacter litoralis	1	1
9	42444	Marinovum algicola	0.0034	unique_taxid	s__Marinovum algicola	1	1
9	45658	Vibrio scophthalmi	0.0849	unique_gtdb_binomial	s__Vibrio scophthalmi	2	1
9	46541	Thermosipho melanesiensis	0.0121	unique_taxid	s__Thermosipho melanesiensis	1	1
9	467094	Ilumatobacter coccineus	0.6187	ambiguous_taxid		2	0
9	46770	Cenarchaeum symbiosum	0.0364	unique_taxid	s__Cenarchaeum symbiosum	1	1
9	488546	Campylobacter peloridis	0.0121	unique_taxid	s__Campylobacter_D peloridis	1	0
9	490759	Marinobacter sp. BSs20148	0.0849	unique_taxid	s__Marinobacter psychrophilus	1	0
9	502682	Erythrobacter gangjinensis	0.0121	unique_taxid	s__Alteraurantiacibacter gangjinensis	1	0
9	516051	Muricauda lutaonensis	0.0121	unique_taxid	s__Flagellimonas_A lutaonensis	1	0
9	52133	Acinetobacter venetianus	0.0243	unique_taxid	s__Acinetobacter venetianus	1	1
9	531813	Pelagibacterium halotolerans	0.0121	unique_gtdb_binomial	s__Pelagibacterium halotolerans	2	1
9	53946	Octadecabacter arcticus	0.0243	unique_taxid	s__Octadecabacter arcticus	1	1
9	53953	Pyrococcus horikoshii	0.0121	unique_taxid	s__Pyrococcus horikoshii	1	1
9	54248	Hyperthermus butylicus	1.5043	unique_taxid	s__Hyperthermus butylicus	1	1
9	54259	Ignicoccus islandicus	0.0121	unique_taxid	s__Ignicoccus islandicus	1	1
9	54261	Ferroglobus placidus	0.0243	unique_taxid	s__Ferroglobus placidus	1	1
9	543877	Altererythrobacter marensis	0.0121	ambiguous_taxid		3	0
9	545619	Paraoerskovia marina	0.0121	unique_taxid	s__Paraoerskovia marina	1	1
9	547188	Phycisphaera mikurensis	0.0121	unique_gtdb_binomial	s__Phycisphaera mikurensis	12	1
9	55601	Vibrio anguillarum	0.3397	unique_taxid	s__Vibrio anguillarum	1	1
9	55802	Thermococcus barophilus	0.0243	unique_taxid	s__Thermococcus_B barophilus	1	0
9	57029	Psychroflexus torquis	0.0607	unique_taxid	s__Psychroflexus torquis	1	1
9	58049	Colwellia sp. MT41	0.0243	unique_taxid	s__Colwellia marinimaniae	1	0
9	585423	Synechococcus sp. KORDI-49	0.0243	unique_taxid	s__Parasynechococcus sp000737575	1	0
9	59600	Cellulophaga algicola	0.007	unique_taxid	s__Cellulophaga algicola	1	1
9	60847	Halogeometricum borinquense	0.0243	unique_taxid	s__Halogeometricum borinquense	1	1
9	60890	Phaeobacter gallaeciensis	0.0435	unique_gtdb_binomial	s__Phaeobacter gallaeciensis	4	1
9	60961	Shewanella woodyi	0.0971	unique_gtdb_binomial	s__Shewanella woodyi	2	1
9	62322	Shewanella baltica	0.8977	unique_taxid	s__Shewanella baltica	1	1
9	645	Aeromonas salmonicida	0.0971	unique_taxid	s__Aeromonas salmonicida	1	1
9	645517	Altererythrobacter namhicola	0.0243	unique_taxid	s__Paraurantiacibacter namhicola	1	0
9	65555	Desulfocapsa sulfexigens	0.1456	unique_gtdb_binomial	s__Desulfocapsa sulfexigens	4	1
9	657445	Francisella noatunensis	0.0607	unique_taxid	s__Francisella noatunensis	1	1
9	663	Vibrio alginolyticus	0.0607	unique_gtdb_binomial	s__Vibrio alginolyticus	7	1
9	666	Vibrio cholerae	0.0971	unique_gtdb_binomial	s__Vibrio cholerae	4	1
9	668	Aliivibrio fischeri	0.0485	unique_gtdb_binomial	s__Aliivibrio fischeri	3	1
9	669041	Tenacibaculum dicentrarchi	0.1036	ambiguous_taxid		2	0
